monthly_income,collateral_value,loan_amount,collateral_debt,verified_restriction,dishonored_checks,expired_debts,banking_debts,commercial_debts,protests,informed_restriction,monthly_payment,auto_brand,auto_model,auto_year,form_completed,sent_to_analysis,channel,landing_page,landing_page_product,utm_term
5000.0,19000.0,17100.0,,0.0,0,0,0,0,0,0.0,1177.62,Renault,Clio Hi-Flex 1.0 16V 5p,2011.0,0.0,1.0,remarketing,/emprestimos/solicitar,PersonalLoan,c
3000.0,28000.0,20516.72,865.0,0.0,0,0,0,0,0,0.0,697.44,GM - Chevrolet,Meriva Maxx 1.4 MPFI 8V ECONOFLEX 5p,2011.0,1.0,0.0,remarketing,/emprestimos/solicitar,PersonalLoan,c
6000.0,45000.0,35000.0,30000.0,0.0,0,0,0,0,0,0.0,1132.37,Renault,DUSTER Dynamique 1.6 Hi-Flex 16V Mec.,2013.0,1.0,0.0,remarketing,/emprestimos/solicitar,PersonalLoan,
5000.0,18500.0,16650.0,,0.0,0,0,0,0,0,0.0,565.0,GM - Chevrolet,PRISMA Sed. Joy 1.4 8V ECONOFLEX 4p,2007.0,0.0,0.0,search,/emprestimo/garantia-veiculo,AutoRefinancing,c
7500.0,37000.0,32000.0,0.0,0.0,0,0,0,0,0,1.0,1405.13,Peugeot,207 Sedan Passion XS 1.6 Flex 16V 4p,2011.0,1.0,0.0,display,/,HomePage,c
3000.0,27000.0,5000.0,,1.0,0,0,1,0,0,1.0,229.17,GM - Chevrolet,Vectra Elegan. 2.0 MPFI 8V FlexPower Mec,2007.0,1.0,0.0,remarketing,/emprestimos/garantia-veiculo/solicitar,,
3500.0,23000.0,15000.0,0.0,0.0,0,0,0,0,0,0.0,636.77,Fiat,Siena EL 1.0 mpi Fire Flex 8V 4p,2011.0,0.0,1.0,search,/financiamentos/veiculo/solicitar,AutoFin,
7600.0,25000.0,10000.0,,0.0,0,0,0,0,0,1.0,572.81,Ford,Fusion SEL 2.3 16V  162cv Aut.,2008.0,0.0,1.0,emailaffiliates,/emprestimos/solicitar,PersonalLoan,
3000.0,6000.0,5000.0,18900.0,0.0,0,0,0,0,0,0.0,344.33,Honda,Fit LX 1.4/ 1.4 Flex 8V/16V 5p Mec.,2008.0,0.0,0.0,,,,
5280.0,10000.0,5000.0,0.0,0.0,0,0,0,0,0,1.0,333.33,Fiat,Uno Mille/ Mille EX/ Smart 2p,2002.0,0.0,1.0,search,/emprestimos/solicitar,PersonalLoan,
3000.0,12000.0,10000.0,0.0,0.0,0,0,0,0,0,0.0,572.81,Fiat,Palio 1.0 ECONOMY Fire Flex 8V 4p,2010.0,1.0,1.0,referral,/emprestimos/garantia-veiculo/solicitar,,
5000.0,42000.0,20000.0,,1.0,1,0,1,1,1,1.0,877.33,Ford,EcoSport 4WD 2.0/ 2.0 Flex 16V 5p,2011.0,0.0,0.0,emailaffiliates,/emprestimos/solicitar,PersonalLoan,
3000.0,19114.0,17000.0,0.0,0.0,0,0,0,0,0,0.0,708.33,VW - VolksWagen,Kombi Furgão 1.4 Mi Total Flex 8V,2008.0,1.0,0.0,,,,
6000.0,30000.0,27000.0,0.0,0.0,0,0,0,0,0,0.0,917.83,VW - VolksWagen,Fox 1.0 Mi Total Flex 8V 5p,2014.0,0.0,0.0,remarketing,/emprestimos/solicitar,PersonalLoan,m
4000.0,30000.0,27000.0,20000.0,0.0,0,0,0,0,0,0.0,1184.4,Fiat,Strada Adventure 1.8/ 1.8 LOCKER Flex CE,2009.0,1.0,0.0,affiliates,/emprestimos/garantia-veiculo/solicitar,,
2500.0,20000.0,6700.0,0.0,0.0,0,0,0,0,0,0.0,740.57,Renault,LOGAN Expression Hi-Flex 1.6 8V 4p,2010.0,0.0,1.0,emailaffiliates,/emprestimos/solicitar,PersonalLoan,
7000.0,28000.0,25200.0,,0.0,0,0,0,0,0,0.0,856.0,VW - VolksWagen,CROSSFOX 1.6 Mi Total Flex 8V 5p,2008.0,0.0,0.0,search,/emprestimo/garantia-veiculo,AutoRefinancing,c
5000.0,23000.0,15000.0,,0.0,0,0,0,0,0,0.0,859.21,Renault,LOGAN Expression Hi-Flex 1.6 8V 4p,2010.0,0.0,0.0,search,/emprestimos/garantia-veiculo/solicitar,,c
2000.0,24000.0,13677.81,,0.0,0,0,0,0,0,1.0,600.0,Fiat,Punto 1.4 Fire Flex 8V 5p,2008.0,0.0,0.0,display,/emprestimos/garantia-veiculo/solicitar,,c
12000.0,65000.0,30000.0,0.0,0.0,0,0,0,0,0,0.0,3250.0,Honda,Civic Sedan LXS 1.8/1.8 Flex 16V Aut. 4p,2015.0,0.0,1.0,display,/,HomePage,
15000.0,35716.0,30000.0,0.0,0.0,0,0,0,0,0,,,Hyundai,i30 2.0 16V 145cv 5p Aut.,2010.0,0.0,1.0,affiliates,/emprestimos/garantia-veiculo/guia-bolso,,
4500.0,24004.0,10000.0,3000.0,0.0,0,0,0,0,0,,,GM - Chevrolet,AGILE LT 1.4 MPFI 8V FlexPower 5p,2010.0,0.0,0.0,affiliates,/emprestimos/garantia-veiculo/guia-bolso,,
6000.0,30186.0,16500.0,0.0,0.0,0,0,0,0,0,,,Renault,Kangoo Express Hi-Flex 1.6 16V,2014.0,0.0,1.0,affiliates,/emprestimos/garantia-veiculo/guia-bolso,,
5200.0,50000.0,5000.0,0.0,0.0,0,0,0,0,0,0.0,552.67,Renault,DUSTER Dynamique 2.0  Hi-Flex 16V Aut.,2014.0,1.0,1.0,search,/,HomePage,c
12000.0,29000.0,20000.0,0.0,0.0,0,0,0,0,0,0.0,1333.33,Citroën,C4 GLX 2.0 Flex 16V 5p Aut.,2010.0,1.0,1.0,social,/emprestimos/solicitar,PersonalLoan,
2500.0,12000.0,10000.0,0.0,0.0,0,0,0,0,0,0.0,666.67,VW - VolksWagen,Gol Plus 1.0 Mi Total Flex 2p,2008.0,1.0,1.0,search,/emprestimos/solicitar,PersonalLoan,
3000.0,24000.0,5000.0,0.0,1.0,0,0,1,0,0,1.0,208.33,Citroën,C3 Exclusive 1.4 Flex 8V 5p,2012.0,1.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
4500.0,12000.0,10800.0,653.0,0.0,0,0,0,0,0,0.0,349.42,Fiat,Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 2p,2009.0,0.0,0.0,remarketing,/emprestimos/garantia-veiculo/solicitar,,c
1800.0,20000.0,12960.0,1500.0,0.0,0,0,0,0,0,1.0,419.3,GM - Chevrolet,Celta Life 1.4 MPFI 8V 85cv 5p,2007.0,0.0,0.0,display,/emprestimos/solicitar,PersonalLoan,
1700.0,18000.0,5000.0,1260.0,0.0,0,0,0,0,0,1.0,158.33,GM - Chevrolet,Celta Spirit/ LT 1.0 MPFI 8V FlexP. 5p,2012.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,m
11000.0,42000.0,25000.0,12000.0,0.0,0,0,0,0,0,0.0,1041.67,Hyundai,HB20X Premium 1.6 Flex 16V Mec.,2014.0,1.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
2500.0,10000.0,5000.0,4000.0,0.0,0,0,0,0,0,1.0,541.67,Fiat,Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 2p,2006.0,1.0,0.0,search,/blog/artigos/emprestimos/emprestimo-pessoal-sem-consulta-do-cpf-spc-serasa,,
5000.0,20000.0,18000.0,4500.0,0.0,0,0,0,0,0,0.0,750.0,Peugeot,207 SW XR 1.4 Flex 8V 5p,2011.0,1.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
10000.0,18169.0,35000.0,3000.0,0.0,0,0,0,0,0,,,Fiat,Palio 1.0 Cel. ECON./ITALIA F.Flex 8V 4p,2009.0,0.0,0.0,affiliates,/emprestimos/garantia-veiculo/guia-bolso,,
1350.0,24000.0,9000.0,,0.0,0,0,0,0,0,0.0,375.0,VW - VolksWagen,Kombi Standard 1.4 Mi Total Flex 8V,2008.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,m
4300.0,23000.0,10000.0,,0.0,0,0,0,0,0,1.0,424.52,VW - VolksWagen,Fox Route 1.6 Mi Total Flex 8V 5p,2008.0,0.0,1.0,affiliates,/emprestimos/garantia-veiculo/solicitar,,
2500.0,12000.0,5000.0,,0.0,0,0,0,0,0,0.0,169.97,Fiat,Siena 1.0/ EX 1.0 mpi Fire/ Fire Flex 8v,2003.0,0.0,0.0,remarketing,/emprestimos/solicitar,PersonalLoan,c
3000.0,23000.0,10000.0,,0.0,0,0,0,0,0,1.0,375.58,Fiat,Palio 1.0 ECONOMY Fire Flex 8V 4p,2011.0,0.0,0.0,emailaffiliates,/emprestimos/solicitar,PersonalLoan,
3200.0,7500.0,5000.0,0.0,0.0,0,0,0,0,0,0.0,274.0,Honda,CITY Sedan EX 1.5 Flex 16V 4p Mec.,2010.0,0.0,1.0,seo,/emprestimo/garantia-veiculo,AutoRefinancing,
2500.0,20900.0,18000.0,,0.0,0,0,0,0,0,0.0,582.36,Fiat,Palio Celebration 1.0 Fire Flex 8V 2p,2014.0,1.0,1.0,referral,/emprestimos/garantia-veiculo/solicitar,,
2000.0,20000.0,13677.81,,1.0,0,0,0,1,0,0.0,600.0,VW - VolksWagen,Gol City (Trend) 1.0 Mi Total Flex 8V 4p,2010.0,0.0,0.0,search,/,HomePage,m
2600.0,12544.0,10000.0,0.0,0.0,0,0,0,0,0,,,Fiat,Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 4p,2005.0,0.0,0.0,affiliates,/emprestimos/garantia-veiculo/guia-bolso,,
3445.0,16000.0,5000.0,7000.0,0.0,0,0,0,0,0,0.0,344.33,VW - VolksWagen,Gol City (Trend) 1.0 Mi Total Flex 8V 4p,2009.0,0.0,0.0,search,/,HomePage,m
4500.0,31000.0,20000.0,0.0,0.0,0,0,0,0,0,0.0,1118.26,GM - Chevrolet,MONTANA LS 1.4 ECONOFLEX 8V 2p,2014.0,1.0,1.0,search,/emprestimos/garantia-veiculo/solicitar,,
6220.0,29000.0,15000.0,840.96,0.0,0,0,0,0,0,0.0,485.3,Renault,SANDERO Expression Hi-Flex 1.6 8V 5p,2013.0,0.0,0.0,search,/,HomePage,c
2889.0,6000.0,5400.0,,0.0,0,0,0,0,0,0.0,296.88,Honda,Fit DX 1.4 Flex 16V 5p Mec.,2012.0,0.0,0.0,referral,/cartoes/credito/bradesco/cartao-passarela-mastercard,Cards,
1800.0,25000.0,12310.0,,0.0,0,0,0,0,0,0.0,540.0,Honda,Civic Sedan LXL 1.7 16V 130cv Aut 4p,2005.0,0.0,0.0,search,/emprestimo/garantia-imovel,HomeRefinancing,m
12000.0,20000.0,18000.0,0.0,0.0,0,0,0,0,0,0.0,789.6,Ford,KA 1.0 8V/1.0 8V ST Flex 3p,2010.0,0.0,0.0,affiliates,/emprestimos/garantia-veiculo/solicitar,,
1800.0,20000.0,8000.0,655.55,0.0,0,0,0,0,0,0.0,351.28,VW - VolksWagen,VOYAGE 1.0 Mi Total Flex 8V 4p,2009.0,0.0,0.0,search,/,HomePage,m
4000.0,25000.0,10000.0,24583.0,0.0,0,0,0,0,0,0.0,688.67,Ford,Fiesta Sedan SE 1.6 16V Flex 4p,2012.0,0.0,0.0,,,,
3000.0,19000.0,8000.0,14000.0,0.0,0,0,0,0,0,0.0,884.27,Fiat,Uno Mille WAY ECONOMY 1.0 F.Flex 2p,2011.0,0.0,0.0,emailaffiliates,/emprestimos/solicitar,PersonalLoan,
2000.0,19000.0,13677.81,,1.0,1,0,1,1,1,1.0,600.0,VW - VolksWagen,Fox Plus 1.0Mi/ 1.0Mi Total Flex 8V 4p,2007.0,0.0,0.0,emailaffiliates,/emprestimos/solicitar,PersonalLoan,
3991.0,25500.0,5000.0,0.0,0.0,0,0,0,0,0,0.0,493.95,VW - VolksWagen,Fox Plus 1.0Mi/ 1.0Mi Total Flex 8V 4p,2008.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
4000.0,23000.0,20700.0,0.0,0.0,0,0,0,0,0,0.0,862.5,GM - Chevrolet,Vectra Elegan. 2.0 MPFI 8V FlexPower Aut,2011.0,0.0,0.0,display,/emprestimos/garantia-veiculo/solicitar,,
7000.0,23000.0,5000.0,,0.0,0,0,0,0,0,0.0,263.89,Fiat,Stilo 1.8/ 1.8 Connect 8V 103cv 5p,2003.0,0.0,0.0,display,/emprestimos/solicitar,PersonalLoan,
8900.0,43000.0,15000.0,0.0,0.0,0,0,0,0,0,0.0,625.0,Mitsubishi,OUTLANDER 2.4 16V 170cv Aut.,2009.0,0.0,0.0,search,/,HomePage,
4000.0,32400.0,12000.0,15.0,1.0,0,0,0,1,0,1.0,526.0,Nissan,LIVINA SL 1.8 16V Flex Fuel Aut.,2011.0,0.0,1.0,search,/,HomePage,c
4500.0,20000.0,5000.0,0.0,1.0,0,0,0,1,0,1.0,344.33,Renault,SANDERO Expression Hi-Flex 1.6 8V 5p,2008.0,0.0,0.0,search,/,HomePage,c
3000.0,29000.0,9000.0,2.0,0.0,0,0,0,0,0,0.0,515.0,Renault,Megane Grand Tour Dynam. Hi-Flex 1.6 16V,2008.0,0.0,0.0,search,/emprestimo/garantia-veiculo,AutoRefinancing,c
4800.0,40000.0,34560.0,,0.0,0,0,0,0,0,0.0,1118.13,GM - Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p,2016.0,0.0,0.0,search,/emprestimos/garantia-veiculo/solicitar,,c
4013.0,18935.0,19500.0,0.0,0.0,0,0,0,0,0,,,Peugeot,307 Soleil/ Presence 1.6/1.6 Flex 16V 5p,2006.0,0.0,0.0,affiliates,/emprestimos/garantia-veiculo/guia-bolso,,
4700.0,12000.0,10800.0,0.0,0.0,0,0,0,0,0,0.0,720.0,Fiat,Siena ELX 1.0 mpi Fire 16v 4p (25 anos),2002.0,1.0,1.0,referral,/emprestimos,,
4617.0,36000.0,31575.23,0.0,0.0,0,0,0,0,0,0.0,1073.35,GM - Chevrolet,SONIC HB LTZ 1.6 16V FlexPower 5p Mec.,2013.0,0.0,0.0,emailaffiliates,/emprestimos/solicitar,PersonalLoan,
1400.0,20000.0,10080.0,,1.0,0,0,0,1,0,1.0,326.12,VW - VolksWagen,Gol Plus 1.0 Mi Total Flex 4p,2007.0,1.0,0.0,display,/emprestimos/garantia-veiculo/solicitar,,c
4000.0,16093.0,5000.0,4000.0,1.0,0,0,0,1,0,,,Ford,Fiesta 1.6 8V Flex/Class 1.6 8V Flex 5p,2005.0,0.0,0.0,affiliates,/emprestimos/garantia-veiculo/guia-bolso,,
6000.0,14000.0,12600.0,0.0,0.0,0,0,0,0,0,0.0,704.5,Ford,Fiesta Sed. Supercharger 1.0 8V 4p,2005.0,0.0,0.0,display,/emprestimos/garantia-veiculo/solicitar,,
5000.0,39000.0,35100.0,0.0,0.0,0,0,0,0,0,0.0,1135.6,Fiat,Strada Adventure1.8/ 1.8 LOCKER Flex CD,2012.0,1.0,1.0,search,/emprestimos/garantia-veiculo/solicitar,,
3000.0,22000.0,6000.0,,0.0,0,0,0,0,0,0.0,584.92,Fiat,Idea ELX 1.4 mpi Fire Flex 8V 5p,2008.0,1.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
4000.0,35000.0,5000.0,0.0,0.0,0,0,0,0,0,0.0,208.33,Hyundai,HB20S C.Plus/C.Style1.0 Flex 12V Mec. 4P,2015.0,0.0,0.0,search,/,HomePage,
1800.0,8000.0,7000.0,2020.0,0.0,0,0,0,0,0,0.0,307.07,GM - Chevrolet,ONIX HATCH LT 1.0 8V FlexPower 5p Mec.,2013.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
3000.0,15500.0,13000.0,0.0,0.0,0,0,0,0,0,0.0,686.11,GM - Chevrolet,Corsa Sed Class.Life 1.0/1.0 FlexPower,2008.0,1.0,1.0,,,,
5600.0,29000.0,25000.0,8000.0,1.0,0,0,0,1,0,1.0,1096.67,VW - VolksWagen,Saveiro 1.6 Mi Total Flex 8V CE,2011.0,0.0,0.0,remarketing,/emprestimos/solicitar,PersonalLoan,c
2000.0,6000.0,5000.0,0.0,0.0,0,0,0,0,0,0.0,161.77,Honda,CITY Sedan DX 1.5 Flex 16V Mec.,2014.0,0.0,0.0,search,/,HomePage,
3000.0,30000.0,10000.0,,0.0,0,0,0,0,0,0.0,559.13,VW - VolksWagen,Gol (novo) 1.6 Mi Total Flex 8V 4p,2013.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
2760.0,22500.0,18875.38,17200.0,1.0,0,0,1,1,0,1.0,828.0,VW - VolksWagen,Fox Plus 1.6Mi/ 1.6Mi Total Flex 8V 4p,2008.0,0.0,0.0,affiliates,/emprestimos/garantia-veiculo/solicitar,,
2000.0,22000.0,5000.0,,0.0,0,0,0,0,0,0.0,208.33,Audi,A1 1.4 TFSI 122cv S-tronic 3p,2011.0,0.0,0.0,seo,/blog/artigos/cartoes/cartao-pre-pago-para-compras-na-internet,,
1800.0,22222.0,7841.0,,0.0,0,0,0,0,0,0.0,449.14,VW - VolksWagen,Fox Route 1.0 Mi Total Flex 8V 5p,2008.0,1.0,1.0,search,/,HomePage,m
3000.0,20000.0,13000.0,0.0,0.0,0,0,0,0,0,0.0,420.59,VW - VolksWagen,Gol (novo) 1.0 Mi Total Flex 8V 4p,2011.0,1.0,0.0,referral,/,HomePage,
3000.0,23000.0,5000.0,0.0,0.0,0,0,0,0,0,0.0,208.33,Fiat,UNO WAY 1.0 EVO Fire Flex 8V 5p,2016.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
4500.0,15000.0,5000.0,0.0,0.0,0,0,0,0,0,0.0,219.33,VW - VolksWagen,Fox Plus 1.6Mi/ 1.6Mi Total Flex 8V 4p,2005.0,0.0,0.0,search,/,HomePage,c
2500.0,15000.0,13500.0,,0.0,0,0,0,0,0,0.0,436.77,VW - VolksWagen,Gol TECH 1.0 Mi Total Flex 8V 4p,2006.0,1.0,0.0,search,/emprestimos/garantia-veiculo/solicitar,,c
1700.0,30000.0,10000.0,5000.0,1.0,0,0,0,1,1,1.0,339.94,VW - VolksWagen,Fox City 1.0 Mi/ 1.0Mi Total Flex 8V 4p,2008.0,1.0,0.0,seo,/usuarios/entrar,,
4000.0,50000.0,28800.0,,0.0,0,0,0,0,0,0.0,931.78,VW - VolksWagen,Fox Trendline 1.6 Flex 8V 5p,2015.0,0.0,0.0,search,/emprestimos/garantia-veiculo/solicitar,,c
2000.0,40000.0,13677.0,14.0,0.0,0,0,0,0,0,0.0,464.0,Fiat,Punto ESSENCE 1.6 Flex 16V 5p,2014.0,1.0,0.0,affiliates,/emprestimos/garantia-veiculo/solicitar,,
4000.0,19000.0,6000.0,,1.0,1,0,1,1,0,1.0,663.2,VW - VolksWagen,Gol City (Trend) 1.0 Mi Total Flex 8V 4p,2009.0,0.0,0.0,emailaffiliates,/emprestimos/solicitar,PersonalLoan,
4060.0,19745.0,10000.0,,0.0,0,0,0,0,0,0.0,339.94,VW - VolksWagen,Gol (novo) 1.0 Mi Total Flex 8V 4p,2010.0,1.0,0.0,referral,/emprestimos/solicitar,PersonalLoan,
2680.0,11000.0,5000.0,4000.0,0.0,0,0,0,0,0,0.0,279.56,Honda,Accord Sedã EX 3.5 V6 24V,2016.0,1.0,0.0,display,/emprestimos/garantia-veiculo/solicitar,,m
3500.0,20000.0,18000.0,,0.0,0,0,0,0,0,0.0,789.6,Ford,KA 1.6 8V Flex 3p,2009.0,0.0,0.0,remarketing,/emprestimos/solicitar,PersonalLoan,m
15000.0,38000.0,34200.0,,,0,0,0,0,0,0.0,1106.49,Hyundai,HB20S C.Plus/C.Style1.0 Flex 12V Mec. 4P,2014.0,1.0,0.0,remarketing,/emprestimos/garantia-veiculo/solicitar,,
5000.0,28000.0,5000.0,0.0,0.0,0,0,0,0,0,0.0,493.95,Ford,EcoSport XLS 2.0/2.0 Flex 16V 5p Aut.,2008.0,0.0,0.0,display,/emprestimos/solicitar,PersonalLoan,c
8300.0,33000.0,29700.0,0.0,0.0,0,0,0,0,0,0.0,1980.0,Renault,SANDERO Privilège Hi-Flex 1.6 8V 5p,2014.0,0.0,0.0,display,/emprestimos/garantia-veiculo/solicitar,,c
2000.0,32000.0,5000.0,20000.0,0.0,0,0,0,0,0,0.0,344.33,Fiat,Siena HLX 1.8 mpi Flex 8V 4p,2007.0,0.0,0.0,display,/,HomePage,m
5000.0,32000.0,20000.0,,0.0,0,0,0,0,0,0.0,1333.33,Nissan,LIVINA GRAND 1.8 16V Flex Fuel Aut.,2010.0,0.0,1.0,display,/,HomePage,
2800.0,18000.0,6000.0,,0.0,0,0,0,0,0,0.0,194.12,Fiat,Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 2p,2012.0,0.0,0.0,seo,/emprestimos/garantia-veiculo/solicitar,,
1994.0,18000.0,5000.0,0.0,1.0,0,0,0,1,0,1.0,219.33,Ford,Fiesta 1.0 8V Flex/Class 1.0 8V Flex 5p,2008.0,0.0,0.0,search,/,HomePage,c
2700.0,23000.0,18000.0,0.0,0.0,0,0,0,0,0,0.0,789.6,Ford,EcoSport XLS 1.6/ 1.6 Flex 8V 5p,2006.0,0.0,1.0,affiliates,/emprestimos/garantia-veiculo/solicitar,,
6000.0,70000.0,13000.0,0.0,0.0,0,0,0,0,0,0.0,1408.33,Mitsubishi,Lancer 2.0 16V 160cv Aut.,2015.0,0.0,0.0,seo,/emprestimos/garantia-veiculo/solicitar,,
9000.0,60000.0,54000.0,,1.0,0,0,1,1,0,0.0,2368.8,Hyundai,Veloster 1.6 16V  140cv Aut.,2013.0,0.0,0.0,direct,/emprestimos/garantia-veiculo/solicitar,,
6000.0,18000.0,16200.0,0.0,1.0,0,0,1,0,0,1.0,710.64,Ford,KA 1.0 8V/1.0 8V ST Flex 3p,2013.0,1.0,0.0,seo,/blog/artigos/emprestimos/emprestimo-com-nome-sujo,,
3000.0,17600.0,15840.0,,0.0,0,0,0,0,0,0.0,538.0,Fiat,Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 2p,2010.0,0.0,0.0,search,/emprestimo/garantia-veiculo,AutoRefinancing,c
2150.0,25000.0,14703.65,10000.0,0.0,0,0,0,0,0,0.0,645.0,Ford,Fiesta 1.0 8V Flex/Class 1.0 8V Flex 5p,2012.0,1.0,0.0,display,/emprestimos/garantia-veiculo/solicitar,,c
2000.0,20000.0,13677.81,,1.0,0,0,1,0,0,1.0,600.0,Fiat,Palio 1.0 Celebr. ECONOMY F.Flex 8V 2p,2012.0,0.0,0.0,direct,/blog/artigos/financiamentos/conheca-o-financiamento-fiat,,
2500.0,18000.0,8000.0,2000.0,1.0,1,0,1,0,1,1.0,271.95,VW - VolksWagen,Gol (novo) 1.0 Mi Total Flex 8V 4p,2011.0,1.0,0.0,remarketing,/emprestimos/solicitar,PersonalLoan,c
6934.0,98000.0,10000.0,,0.0,0,0,0,0,0,0.0,559.13,Honda,HR-V EXL 1.8 Flexone 16V 5p Aut.,2016.0,0.0,0.0,seo,/,HomePage,
1000.0,20000.0,5000.0,0.0,1.0,0,0,0,0,0,1.0,161.77,Fiat,Uno Mille WAY ECONOMY 1.0 F.Flex 4p,2012.0,0.0,0.0,search,/emprestimos/garantia-veiculo/solicitar,,
4000.0,32000.0,25000.0,0.0,0.0,0,0,0,0,0,0.0,1208.33,VW - VolksWagen,Saveiro TROOPER 1.6 Mi Total Flex 8V CE,2013.0,0.0,0.0,search,/emprestimos/garantia-veiculo/solicitar,,m
6000.0,23000.0,20700.0,0.0,0.0,0,0,0,0,0,0.0,862.5,Ford,Fiesta 1.0 8V Flex/Class 1.0 8V Flex 5p,2012.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
5000.0,20000.0,10000.0,,1.0,0,0,1,0,0,1.0,549.78,Peugeot,207 XR 1.4 Flex 8V 5p,2011.0,1.0,0.0,affiliates,/emprestimos/garantia-veiculo/solicitar,,
1500.0,17990.0,5000.0,0.0,0.0,0,0,0,0,0,0.0,219.33,Fiat,Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 2p,2012.0,0.0,0.0,,,,
2300.0,16200.0,13000.0,0.0,0.0,0,0,0,0,0,1.0,420.59,CHERY,QQ 1.1/1.0 12V 69cv 5p,2012.0,1.0,1.0,social,/emprestimos/solicitar,PersonalLoan,
25000.0,21000.0,18900.0,0.0,0.0,0,0,0,0,0,0.0,787.5,JAC,J3 1.4 16V 5p Mec.,2011.0,0.0,1.0,search,/,HomePage,
5382.0,22000.0,15000.0,,0.0,0,0,0,0,0,0.0,636.77,VW - VolksWagen,Gol (novo) 1.6 Mi Total Flex 8V 4p,2010.0,1.0,1.0,direct,/,HomePage,
1500.0,15000.0,8500.0,,0.0,0,0,0,0,0,0.0,288.95,Fiat,Palio ELX 1.4 mpi Fire Flex 8V 4p,2007.0,1.0,1.0,search,/emprestimos/solicitar,PersonalLoan,c
3100.0,33350.0,21200.61,,0.0,0,0,0,0,0,0.0,720.68,Fiat,Doblo Adv/Adv TRYON/LOCKER 1.8 Flex,2009.0,0.0,0.0,display,/emprestimos/garantia-veiculo/solicitar,,c
7000.0,,30000.0,0.0,0.0,0,0,0,0,0,,,GM - Chevrolet,AGILE LTZ 1.4 MPFI 8V FlexPower 5p,2011.0,0.0,0.0,affiliates,/emprestimos/garantia-veiculo/guia-bolso,,
3000.0,15000.0,5000.0,0.0,0.0,0,0,0,0,0,0.0,263.89,Renault,Clio Sed. Privilège Hi-Flex 1.6 16V 4p,2005.0,0.0,0.0,remarketing,/emprestimos/garantia-veiculo/solicitar,,c
8500.0,22000.0,10000.0,0.0,0.0,0,0,0,0,0,0.0,416.67,GM - Chevrolet,PRISMA  Sed. Maxx/ LT 1.4 8V ECONOF. 4p,2012.0,1.0,1.0,display,/,HomePage,
2500.0,35000.0,10000.0,20000.0,0.0,0,0,0,0,0,0.0,666.67,GM - Chevrolet,ONIX HATCH LT 1.0 8V FlexPower 5p Mec.,2015.0,1.0,0.0,referral,/emprestimos,,
4000.0,18000.0,12000.0,0.0,0.0,0,0,0,0,0,0.0,509.42,VW - VolksWagen,Gol City (Trend) 1.0 Mi Total Flex 8V 4p,2009.0,0.0,0.0,search,/emprestimos/garantia-veiculo/solicitar,,
1000.0,28000.0,5000.0,,0.0,0,0,0,0,0,0.0,208.33,VW - VolksWagen,VOYAGE 1.0/1.0 City Mi Total Flex 8V 4p,2013.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
10000.0,46000.0,25000.0,900.0,0.0,0,0,0,0,0,0.0,1061.29,Peugeot,208 Griffe 1.6 Flex 16V 5p Mec.,2015.0,0.0,1.0,affiliates,/emprestimos/garantia-veiculo/solicitar,,
2500.0,25000.0,10000.0,1500.0,1.0,0,0,0,0,0,1.0,339.94,Ford,KA 1.0 TECNO 8V Flex 3p,2009.0,0.0,0.0,display,/emprestimos/garantia-veiculo/solicitar,,m
2600.0,19500.0,5000.0,670.0,0.0,0,0,0,0,0,0.0,333.33,Renault,LOGAN Expression Hi-Flex 1.6 8V 4p,2008.0,1.0,0.0,display,/emprestimos/solicitar,PersonalLoan,c
25000.0,75000.0,50000.0,0.0,0.0,0,0,0,0,0,0.0,2638.89,Hyundai,VERACRUZ GLS 3.8 4WD Aut.,2011.0,1.0,1.0,seo,/,HomePage,
4000.0,15000.0,10000.0,,0.0,0,0,0,0,0,0.0,1105.0,GM - Chevrolet,Celta Life/ LS 1.0 MPFI 8V FlexPower 3p,2008.0,0.0,0.0,,,,
4500.0,28433.0,25000.0,3480.0,0.0,0,0,0,0,0,0.0,1041.67,Fiat,Palio ATTRACTIVE 1.0 EVO Fire Flex 8v 5p,2013.0,0.0,0.0,search,/emprestimos/solicitar,PersonalLoan,
